Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Eswatini,SWZ,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479632,1.4083,3.28216,5.42616,6.67282,8.3105,14.1286,19.4066,24.1291,36.4455,50.6353,62.8324,68.1609,71.5034,74.5862,82.1646,83.7246,85.2321,89.318,93.5273,93.5273,93.5273,
Sint Maarten (Dutch part),SXM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.941,195.941,195.941,195.941,195.941,195.941,,195.941,
Seychelles,SYC,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652324,1.34418,2.86772,6.5643,20.4213,32.0522,44.5106,53.2024,57.3698,62.2121,66.3365,78.5694,85.7806,103.347,121.878,128.843,137.777,147.382,146.464,160.628,156.082,158.664,173.497,184.298,198.152,
Syrian Arab Republic,SYR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249782,0.182806,1.19285,2.34129,6.8044,13.1592,16.0665,24.5288,31.3643,34.147,47.2598,54.7501,61.2708,63.5065,62.7789,75.0359,79.5241,76.4353,89.9994,98.374,113.576,
Turks and Caicos Islands,TCA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9635,77.4099,93.9513,93.9513,93.9513,93.9513,93.9513,93.9513,,,,,,,,,,,
Chad,TCD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658237,0.253513,0.37919,0.693414,1.26351,2.0799,4.45713,8.48913,14.3067,19.7344,24.0568,29.6551,34.4339,34.5015,38.4348,38.7344,38.359,42.41,45.1237,48.0648,
East Asia & Pacific (IDA & IBRD countries),TEA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0.000120358180458,0.000137064830482,0.00107173662213,0.001970129202286,0.003638802045901,0.006385986755076,0.011451069086684,0.021817148108929,0.043075549427912,0.091956319715952,0.184133265682265,0.385777954829916,0.677201342389671,1.12632025138001,1.74457197360319,3.00527419791608,5.75286547494079,9.81452556389885,14.1617769203023,18.604970661589,23.7060151142578,28.3137857959579,34.0004079976387,42.8448164240642,52.7430065625935,61.0911151083497,70.4405296286465,80.4703527479873,89.3395353127592,96.3930893737828,101.525885441746,102.098384008957,108.546457999194,114.886407775369,118.771686120646,125.849815657675,
Europe & Central Asia (IDA & IBRD countries),TEC,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,9.01171469794848E-05,0.001247437074087,0.002386350415822,0.003752715113868,0.007656935653742,0.011921370337823,0.017980947771067,0.02928858352729,0.066261850870274,0.164591340422321,0.337972658285469,0.822458634639504,1.76894589800188,3.8617464551121,7.65228805561034,11.7312406521032,17.3710186438467,25.6452036622904,41.4477458936616,62.200392887133,81.5284246937588,95.8695605379598,108.618146329951,117.828496427228,122.376046747178,119.697586700543,122.511340021775,126.649403527711,127.600711451366,127.835650284381,127.333356799394,126.497302862397,125.949652603262,130.934213060919,
Togo,TGO,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066764,0.161902,0.355615,1.01535,1.87652,3.17755,4.57005,6.08228,7.72742,12.2855,20.1055,25.4716,34.9927,40.5234,40.8635,48.8977,61.2964,63.2686,66.2993,73.3084,78.8456,77.8861,77.195,
Thailand,THA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0.00154964,0.0109035,0.0319958,0.0716056,0.111784,0.215876,0.433454,0.708901,1.25228,2.18242,3.06772,3.62207,3.21012,3.75514,4.85444,11.8824,27.2361,33.4887,41.4885,46.5638,60.9693,80.0428,92.9449,98.6323,106.743,114.708,125.32,137.721,141.873,149.811,173.505,175.596,180.183,186.159,
Tajikistan,TJK,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00174319,0.00538865,0.00696819,0.010213,0.0186605,0.0257972,0.205388,0.727917,2.0263,3.90319,31.0578,30.1978,50.9508,66.5331,78.923,82.1564,82.897,93.5151,96.9255,100.414,108.5,111.528,111.528,111.528,
Turkmenistan,TKM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574038,0.0679736,0.0895629,0.166071,0.179072,0.177288,0.197326,1.06519,2.20837,4.50859,7.83694,22.9985,42.59,62.8561,102.434,111.999,114.142,131.827,140.909,151.438,162.861,162.861,162.861,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000802845827725,0.004622987246227,0.024167907495252,0.060045313940698,0.131601562301044,0.229536434901828,0.452162265235314,0.777144654747407,1.32815725529074,2.56043687188028,4.20656221814995,7.88210833086282,12.3407088140286,16.174673144078,19.1659075215726,23.5775120377213,32.2926239687137,44.0237070468482,55.4517195335075,68.4001495130364,81.4586427375801,89.8135305803711,98.923833826008,107.730383194003,112.344193192887,118.059034671679,117.467931427827,113.12359143352,111.318889743702,107.288516507238,104.631178263818,103.975122000467,
Timor-Leste,TLS,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,2.11782,2.64659,3.32337,4.83062,7.54685,11.8437,32.663,43.2565,55.1723,54.8105,56.3603,117.152,115.077,122.377,125.205,103.241,110.218,
Middle East & North Africa (IDA & IBRD countries),TMN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.001410043565687,0.00166010082176,0.002268608516633,0.003462622955723,0.005860905730673,0.007594254809041,0.011310848763038,0.017871604451701,0.079737767226146,0.139972658077872,0.322856743995163,0.479441114333876,0.838027732667827,2.20869083133694,4.32898394122883,5.93435157841709,8.3048063393219,12.8643674120423,22.1642609153708,33.9573444839552,48.2264173077119,59.197878749504,71.8612840734928,81.2130674941192,88.1563293225755,93.9889167714432,99.6126680239354,100.240649467404,100.234257260758,100.151086324203,101.77960931416,100.961784809762,107.417944518576,
Tonga,TON,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312578,0.313691,0.124199,0.133976,0.143616,0.183724,0.239626,3.38713,11.2462,16.3643,29.6041,29.5469,45.3544,48.8223,51.0155,52.2186,53.1083,54.5081,56.5011,67.3081,72.9235,79.1038,105.824,105.824,59.4331,
South Asia (IDA & IBRD),TSA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00026555050599,0.000888962061621,0.001384467531383,0.002577764016984,0.004446733814464,0.013590812495339,0.036587367175214,0.088251218838987,0.122632616887565,0.187830203122594,0.331476482124047,0.600388881566877,1.16409185625745,2.66994274246843,4.22322816224591,7.69918543602307,14.843836196646,22.1447377201301,31.6216766138653,43.5743054609701,58.3941097987813,68.2268932402118,67.37274214093,69.7749611429793,73.5961402454039,76.0778466437797,83.6423732169039,86.7040465584012,86.7766547917164,85.6005215591781,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000803388437409,0.001546767545384,0.001833016690299,0.003233834492332,0.010694296674848,0.06559136800263,0.103134474539632,0.180821435173275,0.339566976835546,0.613283057536563,0.997745132942421,1.72024959771458,2.49602404546251,3.5800052814528,4.9585745674294,7.35217143768702,11.9236055314698,17.3883938907016,23.0767787901177,31.7316928914443,37.4573132131058,44.6424258307615,52.8219065666051,59.3255832055764,65.5410616288474,70.2796632599332,75.5431708183396,73.5819832603912,72.8677828790857,76.1590563601746,78.6235251288115,
Trinidad and Tobago,TTO,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346594,0.10326,0.13501,0.208,0.506538,0.758141,1.36048,2.08505,3.05863,12.7735,20.1399,20.5739,26.2046,50.475,71.2764,116.601,115.388,137.406,139.776,142.623,136.673,140.07,143.597,145.379,154.954,157.223,146.716,140.057,155.109,
Tunisia,TUN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.00290881,0.00508862,0.00789061,0.011562,0.0147012,0.0229166,0.025796,0.0302077,0.0349026,0.0701388,0.0814891,0.41008,0.574791,1.22745,3.97398,5.81825,19.2808,37.2739,56.2071,71.9429,76.107,82.5985,93.0772,104.504,115.321,118.41,116.063,129.109,130.554,126.346,125.37,127.707,126.305,
Turkey,TUR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0.000728128,0.00998221,0.0189151,0.0294495,0.058991,0.0872128,0.110128,0.148599,0.303624,0.747404,1.35694,2.66646,5.71685,13.0388,25.5113,30.4911,35.8017,42.1967,51.7939,64.222,76.5927,89.0689,93.4755,88.0234,85.4033,88.9418,90.6626,91.7493,93.0844,93.7728,94.0294,95.9117,97.3013,96.8372,
Tuvalu,TUV,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.06637,13,15.8103,17.6108,17.6108,9.59325,15.1947,20.032,26.0732,31.3162,34.6336,59.4648,67.706,70.3606,70.3606,70.3606,
Tanzania,TZA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00128852,0.0118047,0.0296868,0.0647584,0.118844,0.155895,0.329913,0.801376,1.71745,3.57204,5.19532,7.70865,14.1825,20.2844,31.0766,40.5571,47.3179,56.1955,57.8481,56.6028,63.7756,77.0466,75.485,73.0948,77.2414,82.2082,
Uganda,UGA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00855821,0.0190179,0.0230889,0.134585,0.245543,0.536626,1.16249,1.56278,2.9875,4.34369,4.75102,7.03085,14.2279,28.1117,29.8739,39.559,49.8764,47.3293,50.6202,55.175,52.8974,57.6014,60.6047,57.2726,57.2726,
Ukraine,UKR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000126662,0.00977526,0.0275018,0.0593091,0.113968,0.232167,0.439366,1.67593,4.59601,7.6964,13.6577,29.0897,64.0054,105.277,119.088,120.558,119.456,117.768,121.942,130.859,138.441,144.279,143.984,135.196,133.491,122.551,130.629,
Upper middle income,UMC,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,8.79639411459837E-05,0.000100189277503,0.000801500290058,0.001684681698224,0.003279814011067,0.006246177885092,0.014195320500005,0.026993074279599,0.055351594200468,0.109524741748128,0.234477124049743,0.456969058877539,0.796612002967003,1.44740764326136,2.35046396130298,4.21427879641566,7.50493694922089,11.526084973289,15.9296470443244,20.9430083271677,28.1104140535424,36.7570903551433,45.1331860360145,54.8821004483875,65.3270371278829,73.5303074497434,82.101884277646,89.8013466855415,97.1243682351177,104.773230407137,107.080954644882,107.352414136787,111.149318978004,115.559368194799,116.729846595105,121.805530571107,
Uruguay,URY,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542723,0.156369,0.213205,1.23761,2.42044,3.03456,4.59856,9.64721,12.3741,15.6366,15.4396,14.9693,18.0573,34.768,70.0671,90.1725,105.017,122.745,132.087,141.215,147.839,155.422,161.659,151.391,149.432,148.33,149.904,138.075,
United States,USA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0.0384459,0.141461,0.28086,0.502282,0.83657,1.40512,2.09545,2.96895,4.29306,6.16859,9.20314,12.7414,16.4134,20.3568,25.151,30.8912,38.8618,45.1498,49.3596,55.4273,63.2174,69.0524,77.1093,82.9318,86.0995,89.545,92.2678,95.449,97.0686,98.1977,111.556,119.144,122.558,123.108,123.688,123.688,
Uzbekistan,UZB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00228708,0.00403829,0.0163705,0.0409467,0.0728919,0.111608,0.165447,0.214486,0.509834,0.734926,1.24593,2.08646,2.7244,9.44023,20.9209,44.7942,58.4986,73.4748,87.7999,68.8438,71.828,71.1198,70.4287,73.9952,75.925,75.925,101.208,
St. Vincent and the Grenadines,VCT,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0648448,0.0768284,0.138821,0.19901,0.259317,0.320682,0.695726,1.31777,2.19049,6.94372,9.2343,58.0756,66.3521,65.0192,80.6921,101.818,120.024,111.845,121.741,121.689,117.113,115.426,105.655,103.869,102.914,105.479,96.0657,92.8664,
"Venezuela, RB",VEN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00962626,0.0192263,0.0378043,0.0826022,0.382144,0.868825,1.48548,1.84122,2.59854,4.69355,8.6298,15.9425,22.516,26.2617,26.0629,27.4547,32.3926,47.2742,69.9789,87.421,99.1987,100.33,98.0316,99.6335,104.115,103.744,101.615,96.7146,92.4614,85.3342,71.7661,58.0682,
British Virgin Islands,VGB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15322,6.15322,6.15322,6.15322,6.15322,6.15322,37.8627,37.8627,37.8627,37.8627,37.8627,82.6446,88.1327,173.938,170.987,164.543,169.993,185.135,188.913,196.196,196.196,204.503,198.379,198.379,
Virgin Islands (U.S.),VIR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,14.7725,23.0296,27.604,32.1922,37.7216,41.5895,45.4965,59.3938,74.4939,74.4939,74.4939,74.4939,74.4939,74.4939,,,,,,,,,,
Vietnam,VNM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00112861,0.00561547,0.0169719,0.0313708,0.0905891,0.208026,0.28509,0.41585,0.986804,1.54961,2.33323,3.33165,5.97138,11.4433,22.3269,52.7093,86.8151,112.782,126.831,143.261,146.627,136.344,148.449,129.832,128.791,126.866,147.195,141.227,
Vanuatu,VUT,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389937,0.0719561,0.0896798,0.118339,0.123605,0.165504,0.197327,0.184971,2.52682,3.92041,5.14582,6.06454,6.99725,11.8466,16.0211,57.1916,71.942,56.4411,58.5509,49.5817,59.1353,64.4776,78.5409,79.8627,79.8627,88.4411,
World,WLD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0.000530083740335,0.001410512206534,0.00221223800249,0.00318764063757,0.006716506273939,0.015511388158784,0.029426796370896,0.05071698332409,0.084686369864102,0.141359630722445,0.210930425761168,0.301331239604097,0.423715732282343,0.61350584724056,0.982547875351012,1.58338151067818,2.49620627689851,3.64893473298335,5.32761640852444,8.11509541506059,12.0426263203019,15.4780725558448,18.5163842216915,22.2205256634957,27.2705133210384,33.7307354996245,41.4636859928403,50.2502561599003,59.3592516762534,67.4772926380381,76.1424606032916,83.682682194919,87.8935566835972,92.4239139835669,96.0131079499249,97.3927075381748,100.708162451883,102.779472923398,104.061848405085,106.582602316382,
Samoa,WSM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.445173,0.856288,1.40085,1.43304,1.42538,1.53055,5.91603,8.95907,13.3536,25.1554,47.2408,47.2408,47.2408,48.4004,48.4004,53.0449,52.3742,55.4175,62.2785,77.6251,63.5832,63.5832,63.5832,
Kosovo,XKX,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.3021,32.3021,32.3021,32.3021,32.3021,32.3021,32.3021,32.3021,32.3021,32.3021,32.3021,,,,32.3021,
"Yemen, Rep.",YEM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119653,0.0379197,0.0572893,0.0553197,0.0569516,0.0766478,0.0981501,0.163565,0.184053,0.825058,2.63866,3.55629,7.5537,11.327,14.394,20.4346,29.4398,36.9197,47.8733,49.0096,56.7969,66.9846,66.2188,56.6911,60.4863,55.175,55.175,55.175,
South Africa,ZAF,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110771,0.0154346,0.0188234,0.0323485,0.100924,0.83818,1.29116,2.2561,4.27101,7.63926,11.7009,18.5444,23.6706,29.6896,36.0879,44.0649,70.9263,81.7951,86.1161,90.3987,91.9944,98.3502,123.068,129.454,143.173,145.351,158.883,146.622,155.232,153.25,165.6,
Zambia,ZMB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170063,0.0291336,0.0474076,0.0837178,0.277993,0.949055,1.13354,1.26773,2.14094,4.02016,8.00893,13.6635,21.1072,27.544,33.3457,40.0338,58.2217,72.7588,69.6464,65.6819,72.7846,73.4382,79.7369,89.157,96.4144,
Zimbabwe,ZWE,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492052,0.161742,1.47174,2.24249,2.63338,2.83395,3.03492,3.542,5.35834,6.9857,10.0005,13.3666,31.8593,60.6408,71.3492,96.1784,102.118,86.8397,92.3471,91.7935,98.9851,89.4049,90.1023,
